group,time,y_mean,y_lower,y_upper
4,378,7.023417722,7.037514047,7.00972601
4,379,7.022590644,7.036722633,7.008864362
4,380,7.021763663,7.035931309,7.00800282
4,381,7.02093678,7.035140074,7.007141385
4,382,7.020109994,7.034348928,7.006280055
4,383,7.019283305,7.033557871,7.005418831
4,384,7.018456714,7.032766902,7.004557713
4,385,7.01763022,7.031976023,7.0036967
4,386,7.016803824,7.031185233,7.002835794
4,387,7.015977524,7.030394531,7.001974993
4,388,7.015151322,7.029603919,7.001114298
4,389,7.014325218,7.028813395,7.000253709
4,390,7.01349921,7.028022961,6.999393226
4,391,7.0126733,7.027232615,6.998532849
4,392,7.011847487,7.026442358,6.997672577
4,393,7.011021772,7.02565219,6.996812411
4,394,7.010196153,7.02486211,6.995952351
4,395,7.009370632,7.02407212,6.995092396
4,396,7.008545208,7.023282219,6.994232548
4,397,7.007719881,7.022492406,6.993372805
4,398,7.006894652,7.021702682,6.992513167
4,399,7.006069519,7.020913047,6.991653635
4,400,7.005244484,7.020123501,6.990794209
4,401,7.004419546,7.019334043,6.989934889
4,402,7.003594705,7.018544675,6.989075674
4,403,7.002769962,7.017755395,6.988216565
4,404,7.001945315,7.016966203,6.987357561
4,405,7.001120765,7.016177101,6.986498663
4,406,7.000296313,7.015388087,6.985639871
4,407,6.999471958,7.014599162,6.984781184
4,408,6.998647699,7.013810326,6.983922603
4,409,6.997823538,7.013021579,6.983064127
4,410,6.996999474,7.01223292,6.982205757
4,411,6.996175507,7.01144435,6.981347492
4,412,6.995351637,7.010655868,6.980489333
4,413,6.994527864,7.009867475,6.979631279
4,414,6.993704188,7.009079171,6.978773331
4,415,6.992880609,7.008290956,6.977915488
4,416,6.992057126,7.007502829,6.97705775
4,417,6.991233741,7.006714791,6.976200118
4,418,6.990410453,7.005926841,6.975342592
4,419,6.989587262,7.00513898,6.974485171
4,420,6.988764168,7.004351208,6.973627855
4,421,6.98794117,7.003563524,6.972770645
4,422,6.98711827,7.002775929,6.97191354
4,423,6.986295466,7.001988422,6.97105654
4,424,6.98547276,7.001201004,6.970199646
4,425,6.98465015,7.000413675,6.969342857
4,426,6.983827637,6.999626434,6.968486173
4,427,6.983005221,6.998839281,6.967629595
4,428,6.982182902,6.998052217,6.966773122
4,429,6.98136068,6.997265242,6.965916754
4,430,6.980538554,6.996478355,6.965060492
4,431,6.979716526,6.995691557,6.964204335
4,432,6.978894594,6.994904847,6.963348283
4,433,6.978072759,6.994118225,6.962492336
4,434,6.97725102,6.993331692,6.961636494
4,435,6.976429379,6.992545248,6.960780758
4,436,6.975607834,6.991758891,6.959925127
4,437,6.974786386,6.990972624,6.959069601
4,438,6.973965035,6.990186445,6.95821418
4,439,6.97314378,6.989400354,6.957358865
4,440,6.972322622,6.988614351,6.956503654
4,441,6.971501561,6.987828437,6.955648549
4,442,6.970680597,6.987042611,6.954793548
4,443,6.969859729,6.986256874,6.953938653
4,444,6.969038958,6.985471225,6.953083863
4,445,6.968218283,6.984685665,6.952229178
4,446,6.967397705,6.983900192,6.951374598
4,447,6.966577224,6.983114808,6.950520123
4,448,6.96575684,6.982329513,6.949665753
4,449,6.964936552,6.981544305,6.948811488
4,450,6.96411636,6.980759186,6.947957329
4,451,6.963296265,6.979974156,6.947103274
4,452,6.962476267,6.979189213,6.946249324
4,453,6.961656365,6.978404359,6.945395479
4,454,6.96083656,6.977619593,6.944541739
4,455,6.960016852,6.976834916,6.943688104
4,456,6.95919724,6.976050326,6.942834574
4,457,6.958377724,6.975265825,6.941981149
4,458,6.957558305,6.974481412,6.941127828
4,459,6.956738983,6.973697087,6.940274613
4,460,6.955919757,6.972912851,6.939421503
4,461,6.955100627,6.972128703,6.938568497
4,462,6.954281594,6.971344642,6.937715596
4,463,6.953462657,6.97056067,6.9368628
4,464,6.952643817,6.969776787,6.936010109
4,465,6.951825073,6.968992991,6.935157523
4,466,6.951006426,6.968209283,6.934305041
4,467,6.950187875,6.967425664,6.933452665
4,468,6.94936942,6.966642133,6.932600393
4,469,6.948551062,6.96585869,6.931748226
4,470,6.9477328,6.965075334,6.930896163
4,471,6.946914635,6.964292068,6.930044206
4,472,6.946096566,6.963508889,6.929192353
4,473,6.945278593,6.962725798,6.928340604
4,474,6.944460716,6.961942795,6.927488961
4,475,6.943642936,6.96115988,6.926637422
4,476,6.942825252,6.960377054,6.925785988
4,477,6.942007665,6.959594315,6.924934658
4,478,6.941190174,6.958811665,6.924083433
4,479,6.940372779,6.958029102,6.923232313
4,480,6.93955548,6.957246627,6.922381298
4,481,6.938738277,6.956464241,6.921530387
4,482,6.937921171,6.955681942,6.92067958
4,483,6.937104161,6.954899732,6.919828878
4,484,6.936287247,6.954117609,6.918978281
4,485,6.93547043,6.953335574,6.918127788
4,486,6.934653708,6.952553628,6.9172774
4,487,6.933837083,6.951771769,6.916427117
4,488,6.933020554,6.950989998,6.915576937
4,489,6.932204121,6.950208315,6.914726863
4,490,6.931387784,6.94942672,6.913876893
4,491,6.930571543,6.948645213,6.913027027
4,492,6.929755399,6.947863793,6.912177266
4,493,6.92893935,6.947082462,6.911327609
4,494,6.928123398,6.946301218,6.910478057
4,495,6.927307542,6.945520063,6.909628609
4,496,6.926491781,6.944738995,6.908779266
4,497,6.925676117,6.943958015,6.907930027
4,498,6.924860549,6.943177123,6.907080892
4,499,6.924045077,6.942396318,6.906231862
4,500,6.923229701,6.941615602,6.905382936
4,501,6.922414421,6.940834973,6.904534114
4,502,6.921599237,6.940054432,6.903685397
4,503,6.920784149,6.939273979,6.902836784
4,504,6.919969157,6.938493613,6.901988276
4,505,6.919154261,6.937713336,6.901139871
4,506,6.918339461,6.936933146,6.900291571
4,507,6.917524757,6.936153044,6.899443376
4,508,6.916710149,6.935373029,6.898595284
4,509,6.915895637,6.934593102,6.897747297
4,510,6.91508122,6.933813263,6.896899414
4,511,6.9142669,6.933033512,6.896051635
4,512,6.913452675,6.932253848,6.895203961
4,513,6.912638547,6.931474272,6.89435639
4,514,6.911824514,6.930694784,6.893508924
4,515,6.911010577,6.929915383,6.892661562
4,516,6.910196736,6.92913607,6.891814305
4,517,6.909382991,6.928356845,6.890967151
4,518,6.908569341,6.927577707,6.890120101
4,519,6.907755788,6.926798657,6.889273156
4,520,6.90694233,6.926019695,6.888426315
4,521,6.906128968,6.92524082,6.887579577
4,522,6.905315702,6.924462033,6.886732944
4,523,6.904502531,6.923683333,6.885886415
4,524,6.903689457,6.922904721,6.88503999
4,525,6.902876478,6.922126196,6.884193669
4,526,6.902063595,6.921347759,6.883347452
4,527,6.901250807,6.920569409,6.882501339
4,528,6.900438115,6.919791147,6.881655331
4,529,6.899625519,6.919012973,6.880809426
4,530,6.898813019,6.918234886,6.879963625
4,531,6.898000614,6.917456887,6.879117928
4,532,6.897188305,6.916678975,6.878272335
4,533,6.896376092,6.91590115,6.877426846
4,534,6.895563974,6.915123413,6.876581461
4,535,6.894751952,6.914345764,6.875736179
4,536,6.893940026,6.913568202,6.874891002
4,537,6.893128195,6.912790727,6.874045929
4,538,6.89231646,6.91201334,6.873200959
4,539,6.89150482,6.91123604,6.872356093
4,540,6.890693276,6.910458827,6.871511332
4,541,6.889881828,6.909681702,6.870666674
4,542,6.889070475,6.908904665,6.869822119
4,543,6.888259217,6.908127715,6.868977669
4,544,6.887448055,6.907350852,6.868133322
4,545,6.886636989,6.906574076,6.86728908
4,546,6.885826018,6.905797388,6.866444941
4,547,6.885015143,6.905020787,6.865600906
4,548,6.884204363,6.904244274,6.864756974
4,549,6.883393679,6.903467848,6.863913146
4,550,6.88258309,6.902691509,6.863069422
4,551,6.881772596,6.901915258,6.862225802
4,552,6.880962198,6.901139093,6.861382285
4,553,6.880151896,6.900363016,6.860538873
4,554,6.879341689,6.899587027,6.859695563
4,555,6.878531577,6.898811124,6.858852358
4,556,6.877721561,6.898035309,6.858009256
4,557,6.87691164,6.897259581,6.857166258
4,558,6.876101814,6.896483941,6.856323363
4,559,6.875292084,6.895708387,6.855480572
4,560,6.874482449,6.894932921,6.854637884
4,561,6.87367291,6.894157542,6.8537953
4,562,6.872863465,6.89338225,6.85295282
4,563,6.872054116,6.892607046,6.852110443
4,564,6.871244863,6.891831928,6.85126817
4,565,6.870435705,6.891056898,6.850426001
4,566,6.869626642,6.890281955,6.849583934
4,567,6.868817674,6.889507099,6.848741972
4,568,6.868008802,6.88873233,6.847900113
4,569,6.867200024,6.887957648,6.847058357
4,570,6.866391343,6.887183054,6.846216705
4,571,6.865582756,6.886408546,6.845375156
4,572,6.864774264,6.885634126,6.844533711
4,573,6.863965868,6.884859793,6.843692369
4,574,6.863157567,6.884085546,6.84285113
4,575,6.862349361,6.883311387,6.842009995
4,576,6.86154125,6.882537315,6.841168964
4,577,6.860733235,6.88176333,6.840328036
4,578,6.859925314,6.880989432,6.839487211
4,579,6.859117489,6.880215621,6.838646489
4,580,6.858309759,6.879441897,6.837805871
4,581,6.857502124,6.87866826,6.836965356
4,582,6.856694584,6.87789471,6.836124945
4,583,6.855887139,6.877121247,6.835284636
4,584,6.85507979,6.876347872,6.834444431
4,585,6.854272535,6.875574583,6.83360433
4,586,6.853465375,6.87480138,6.832764331
4,587,6.852658311,6.874028265,6.831924436
4,588,6.851851341,6.873255237,6.831084644
4,589,6.851044467,6.872482296,6.830244956
4,590,6.850237687,6.871709442,6.82940537
4,591,6.849431003,6.870936674,6.828565888
4,592,6.848624414,6.870163994,6.827726509
4,593,6.847817919,6.8693914,6.826887233
4,594,6.84701152,6.868618894,6.82604806
4,595,6.846205215,6.867846474,6.825208991
4,596,6.845399006,6.867074141,6.824370024
4,597,6.844592891,6.866301895,6.823531161
4,598,6.843786871,6.865529736,6.822692401
4,599,6.842980946,6.864757663,6.821853744
4,600,6.842175117,6.863985678,6.82101519
4,601,6.841369382,6.863213779,6.820176739
4,602,6.840563741,6.862441967,6.819338391
4,603,6.839758196,6.861670242,6.818500146
4,604,6.838952746,6.860898603,6.817662004
4,605,6.83814739,6.860127052,6.816823966
4,606,6.83734213,6.859355587,6.81598603
4,607,6.836536964,6.858584209,6.815148197
4,608,6.835731893,6.857812917,6.814310467
4,609,6.834926916,6.857041713,6.813472841
4,610,6.834122035,6.856270595,6.812635317
4,611,6.833317248,6.855499564,6.811797896
4,612,6.832512556,6.854728619,6.810960578
4,613,6.831707959,6.853957761,6.810123363
4,614,6.830903457,6.85318699,6.809286251
4,615,6.830099049,6.852416306,6.808449242
4,616,6.829294736,6.851645708,6.807612336
4,617,6.828490518,6.850875197,6.806775532
4,618,6.827686395,6.850104773,6.805938832
4,619,6.826882366,6.849334435,6.805102234
4,620,6.826078432,6.848564184,6.804265739
4,621,6.825274592,6.847794019,6.803429347
4,622,6.824470848,6.847023941,6.802593058
4,623,6.823667197,6.84625395,6.801756871
4,624,6.822863642,6.845484045,6.800920788
4,625,6.822060181,6.844714227,6.800084807
4,626,6.821256815,6.843944495,6.799248929
4,627,6.820453543,6.84317485,6.798413153
4,628,6.819650366,6.842405292,6.797577481
4,629,6.818847284,6.84163582,6.796741911
4,630,6.818044296,6.840866435,6.795906444
4,631,6.817241402,6.840097136,6.795071079
4,632,6.816438604,6.839327923,6.794235817
4,633,6.815635899,6.838558797,6.793400658
4,634,6.81483329,6.837789758,6.792565602
4,635,6.814030774,6.837020805,6.791730648
4,636,6.813228354,6.836251939,6.790895797
4,637,6.812426027,6.835483159,6.790061048
4,638,6.811623796,6.834714465,6.789226402
4,639,6.810821658,6.833945858,6.788391859
4,640,6.810019616,6.833177338,6.787557418
4,641,6.809217667,6.832408903,6.78672308
4,642,6.808415813,6.831640556,6.785888844
4,643,6.807614054,6.830872294,6.785054711
4,644,6.806812389,6.830104119,6.78422068
4,645,6.806010818,6.829336031,6.783386752
4,646,6.805209342,6.828568029,6.782552927
4,647,6.80440796,6.827800113,6.781719204
4,648,6.803606672,6.827032283,6.780885583
4,649,6.802805479,6.82626454,6.780052065
4,650,6.80200438,6.825496883,6.779218649
4,651,6.801203376,6.824729313,6.778385336
4,652,6.800402466,6.823961829,6.777552125
4,653,6.79960165,6.823194431,6.776719017
4,654,6.798800928,6.822427119,6.775886011
4,655,6.798000301,6.821659894,6.775053107
4,656,6.797199768,6.820892755,6.774220306
4,657,6.79639933,6.820125702,6.773387607
4,658,6.795598985,6.819358736,6.772555011
4,659,6.794798735,6.818591856,6.771722517
4,660,6.793998579,6.817825062,6.770890125
4,661,6.793198517,6.817058354,6.770057836
4,662,6.79239855,6.816291732,6.769225648
4,663,6.791598676,6.815525197,6.768393564
4,664,6.790798897,6.814758748,6.767561581
4,665,6.789999212,6.813992385,6.766729701
4,666,6.789199622,6.813226108,6.765897923
4,667,6.788400125,6.812459918,6.765066247
4,668,6.787600723,6.811693813,6.764234673
4,669,6.786801414,6.810927795,6.763403202
4,670,6.7860022,6.810161863,6.762571833
4,671,6.78520308,6.809396017,6.761740566
4,672,6.784404054,6.808630257,6.760909401
4,673,6.783605122,6.807864584,6.760078338
4,674,6.782806284,6.807098996,6.759247378
4,675,6.782007541,6.806333494,6.75841652
4,676,6.781208891,6.805568079,6.757585763
4,677,6.780410335,6.80480275,6.756755109
4,678,6.779611874,6.804037506,6.755924557
4,679,6.778813506,6.803272349,6.755094108
4,680,6.778015233,6.802507278,6.75426376
4,681,6.777217053,6.801742293,6.753433514
4,682,6.776418968,6.800977394,6.75260337
4,683,6.775620976,6.800212581,6.751773329
4,684,6.774823079,6.799447854,6.750943389
4,685,6.774025275,6.798683212,6.750113552
4,686,6.773227565,6.797918657,6.749283816
4,687,6.77242995,6.797154188,6.748454182
4,688,6.771632428,6.796389805,6.747624651
4,689,6.770835,6.795625508,6.746795221
4,690,6.770037666,6.794861297,6.745965894
4,691,6.769240426,6.794097171,6.745136668
4,692,6.76844328,6.793333132,6.744307544
4,693,6.767646227,6.792569178,6.743478522
4,694,6.766849269,6.791805311,6.742649602
4,695,6.766052404,6.791041529,6.741820784
4,696,6.765255634,6.790277834,6.740992068
4,697,6.764458957,6.789514224,6.740163454
4,698,6.763662373,6.7887507,6.739334941
4,699,6.762865884,6.787987262,6.73850653
4,700,6.762069489,6.787223909,6.737678222
4,701,6.761273187,6.786460643,6.736850015
4,702,6.760476979,6.785697462,6.736021909
4,703,6.759680865,6.784934367,6.735193906
4,704,6.758884844,6.784171358,6.734366004
4,705,6.758088918,6.783408435,6.733538205
4,706,6.757293085,6.782645598,6.732710506
4,707,6.756497345,6.781882846,6.73188291
4,708,6.7557017,6.781120181,6.731055416
4,709,6.754906148,6.780357601,6.730228023
4,710,6.75411069,6.779595106,6.729400731
4,711,6.753315325,6.778832698,6.728573542
4,712,6.752520054,6.778070375,6.727746454
4,713,6.751724877,6.777308138,6.726919468
4,714,6.750929793,6.776545987,6.726092583
4,715,6.750134804,6.775783921,6.725265801
4,716,6.749339907,6.775021941,6.724439119
4,717,6.748545104,6.774260047,6.72361254
4,718,6.747750395,6.773498238,6.722786062
4,719,6.74695578,6.772736515,6.721959685
4,720,6.746161258,6.771974878,6.72113341
5,1,7.62280114,7.622841574,7.622761789
5,2,7.621903479,7.621984337,7.621824786
5,3,7.621005923,7.621127197,7.620887898
5,4,7.620108473,7.620270152,7.619951126
5,5,7.619211128,7.619413205,7.619014468
5,6,7.618313889,7.618556353,7.618077926
5,7,7.617416756,7.617699598,7.617141499
5,8,7.616519729,7.616842939,7.616205187
5,9,7.615622807,7.615986377,7.61526899
5,10,7.614725991,7.615129911,7.614332908
5,11,7.61382928,7.614273541,7.613396941
5,12,7.612932675,7.613417268,7.612461089
5,13,7.612036175,7.612561091,7.611525352
5,14,7.611139782,7.61170501,7.61058973
5,15,7.610243493,7.610849025,7.609654223
5,16,7.60934731,7.609993137,7.608718832
5,17,7.608451233,7.609137345,7.607783555
5,18,7.607555261,7.608281649,7.606848393
5,19,7.606659395,7.60742605,7.605913346
5,20,7.605763635,7.606570546,7.604978414
5,21,7.604867979,7.605715139,7.604043597
5,22,7.60397243,7.604859828,7.603108895
5,23,7.603076985,7.604004613,7.602174308
5,24,7.602181646,7.603149495,7.601239836
5,25,7.601286413,7.602294472,7.600305478
5,26,7.600391285,7.601439546,7.599371235
5,27,7.599496262,7.600584716,7.598437108
5,28,7.598601345,7.599729982,7.597503095
5,29,7.597706533,7.598875344,7.596569197
5,30,7.596811827,7.598020802,7.595635413
5,31,7.595917226,7.597166356,7.594701745
5,32,7.59502273,7.596312007,7.593768191
5,33,7.59412834,7.595457753,7.592834752
5,34,7.593234055,7.594603596,7.591901427
5,35,7.592339875,7.593749534,7.590968218
5,36,7.591445801,7.592895569,7.590035123
5,37,7.590551832,7.5920417,7.589102143
5,38,7.589657968,7.591187926,7.588169277
5,39,7.588764209,7.590334249,7.587236527
5,40,7.587870556,7.589480668,7.58630389
5,41,7.586977008,7.588627182,7.585371369
5,42,7.586083565,7.587773793,7.584438962
5,43,7.585190227,7.5869205,7.58350667
5,44,7.584296994,7.586067302,7.582574492
5,45,7.583403867,7.585214201,7.581642429
5,46,7.582510845,7.584361195,7.58071048
5,47,7.581617928,7.583508286,7.579778646
5,48,7.580725116,7.582655472,7.578846927
5,49,7.579832409,7.581802754,7.577915322
5,50,7.578939808,7.580950132,7.576983832
5,51,7.578047311,7.580097606,7.576052456
5,52,7.57715492,7.579245176,7.575121194
5,53,7.576262634,7.578392842,7.574190048
5,54,7.575370453,7.577540604,7.573259015
5,55,7.574478377,7.576688461,7.572328097
5,56,7.573586405,7.575836414,7.571397293
5,57,7.572694539,7.574984463,7.570466604
5,58,7.571802778,7.574132608,7.56953603
5,59,7.570911122,7.573280849,7.568605569
5,60,7.570019571,7.572429185,7.567675223
5,61,7.569128125,7.571577618,7.566744991
5,62,7.568236784,7.570726146,7.565814874
5,63,7.567345548,7.56987477,7.564884871
5,64,7.566454417,7.569023489,7.563954983
5,65,7.565563391,7.568172304,7.563025208
5,66,7.56467247,7.567321215,7.562095548
5,67,7.563781653,7.566470222,7.561166002
5,68,7.562890942,7.565619324,7.560236571
5,69,7.562000336,7.564768522,7.559307254
5,70,7.561109834,7.563917816,7.558378051
5,71,7.560219437,7.563067205,7.557448962
5,72,7.559329145,7.56221669,7.556519987
5,73,7.558438958,7.561366271,7.555591127
5,74,7.557548876,7.560515948,7.55466238
5,75,7.556658898,7.559665719,7.553733748
5,76,7.555769026,7.558815587,7.55280523
5,77,7.554879258,7.55796555,7.551876827
5,78,7.553989595,7.557115609,7.550948537
5,79,7.553100036,7.556265763,7.550020361
5,80,7.552210583,7.555416013,7.5490923
5,81,7.551321234,7.554566359,7.548164352
5,82,7.55043199,7.5537168,7.547236519
5,83,7.549542851,7.552867336,7.5463088
5,84,7.548653816,7.552017968,7.545381194
5,85,7.547764886,7.551168696,7.544453703
5,86,7.546876061,7.550319519,7.543526326
5,87,7.54598734,7.549470438,7.542599063
5,88,7.545098724,7.548621452,7.541671914
5,89,7.544210213,7.547772561,7.540744878
5,90,7.543321806,7.546923767,7.539817957
5,91,7.542433504,7.546075067,7.53889115
5,92,7.541545307,7.545226463,7.537964456
5,93,7.540657214,7.544377954,7.537037877
5,94,7.539769225,7.543529541,7.536111411
5,95,7.538881342,7.542681223,7.535185059
5,96,7.537993563,7.541833001,7.534258821
5,97,7.537105888,7.540984874,7.533332697
5,98,7.536218318,7.540136842,7.532406687
5,99,7.535330852,7.539288906,7.531480791
5,100,7.534443491,7.538441065,7.530555008
5,101,7.533556235,7.537593319,7.529629339
5,102,7.532669083,7.536745669,7.528703784
5,103,7.531782035,7.535898114,7.527778343
5,104,7.530895092,7.535050655,7.526853016
5,105,7.530008253,7.53420329,7.525927802
5,106,7.529121519,7.533356021,7.525002702
5,107,7.528234889,7.532508848,7.524077716
5,108,7.527348364,7.531661769,7.523152843
5,109,7.526461943,7.530814786,7.522228084
5,110,7.525575626,7.529967898,7.521303439
5,111,7.524689414,7.529121105,7.520378907
5,112,7.523803306,7.528274408,7.519454489
5,113,7.522917302,7.527427806,7.518530185
5,114,7.522031403,7.526581298,7.517605995
5,115,7.521145608,7.525734887,7.516681918
5,116,7.520259917,7.52488857,7.515757954
5,117,7.519374331,7.524042348,7.514834104
5,118,7.518488849,7.523196222,7.513910368
5,119,7.517603471,7.522350191,7.512986745
5,120,7.516718198,7.521504255,7.512063236
5,121,7.515833029,7.520658414,7.51113984
5,122,7.514947964,7.519812668,7.510216558
5,123,7.514063003,7.518967017,7.509293389
5,124,7.513178146,7.518121462,7.508370334
5,125,7.512293394,7.517276001,7.507447392
5,126,7.511408746,7.516430636,7.506524564
5,127,7.510524202,7.515585365,7.505601849
5,128,7.509639762,7.51474019,7.504679247
5,129,7.508755426,7.51389511,7.503756759
5,130,7.507871195,7.513050125,7.502834385
5,131,7.506987067,7.512205234,7.501912123
5,132,7.506103044,7.511360439,7.500989975
5,133,7.505219125,7.510515739,7.500067941
5,134,7.50433531,7.509671134,7.499146019
5,135,7.503451599,7.508826624,7.498224212
5,136,7.502567992,7.507982208,7.497302517
5,137,7.501684489,7.507137888,7.496380936
5,138,7.50080109,7.506293663,7.495459468
5,139,7.499917795,7.505449532,7.494538113
5,140,7.499034604,7.504605497,7.493616871
5,141,7.498151518,7.503761556,7.492695743
5,142,7.497268535,7.502917711,7.491774728
5,143,7.496385656,7.50207396,7.490853826
5,144,7.495502881,7.501230304,7.489933038
5,145,7.49462021,7.500386743,7.489012362
5,146,7.493737643,7.499543277,7.4880918
5,147,7.49285518,7.498699906,7.487171351
5,148,7.491972821,7.497856629,7.486251015
5,149,7.491090566,7.497013448,7.485330792
5,150,7.490208414,7.496170361,7.484410682
5,151,7.489326367,7.495327369,7.483490685
5,152,7.488444423,7.494484472,7.482570802
5,153,7.487562584,7.493641669,7.481651031
5,154,7.486680848,7.492798962,7.480731374
5,155,7.485799216,7.491956349,7.47981183
5,156,7.484917688,7.491113831,7.478892398
5,157,7.484036263,7.490271408,7.47797308
5,158,7.483154943,7.489429079,7.477053875
5,159,7.482273726,7.488586845,7.476134782
5,160,7.481392613,7.487744706,7.475215803
5,161,7.480511604,7.486902662,7.474296937
5,162,7.479630698,7.486060712,7.473378183
5,163,7.478749896,7.485218857,7.472459543
5,164,7.477869198,7.484377096,7.471541015
5,165,7.476988604,7.483535431,7.470622601
5,166,7.476108113,7.482693859,7.469704299
5,167,7.475227726,7.481852383,7.46878611
5,168,7.474347443,7.481011001,7.467868034
5,169,7.473467263,7.480169714,7.466950071
5,170,7.472587187,7.479328521,7.46603222
5,171,7.471707215,7.478487423,7.465114483
5,172,7.470827346,7.47764642,7.464196858
5,173,7.469947581,7.476805511,7.463279346
5,174,7.469067919,7.475964697,7.462361947
5,175,7.468188361,7.475123977,7.461444661
5,176,7.467308907,7.474283352,7.460527487
5,177,7.466429556,7.473442821,7.459610426
5,178,7.465550309,7.472602385,7.458693478
5,179,7.464671165,7.471762044,7.457776643
5,180,7.463792125,7.470921797,7.45685992
5,181,7.462913189,7.470081644,7.45594331
5,182,7.462034355,7.469241586,7.455026812
5,183,7.461155626,7.468401622,7.454110428
5,184,7.460277,7.467561753,7.453194156
5,185,7.459398477,7.466721978,7.452277996
5,186,7.458520058,7.465882298,7.451361949
5,187,7.457641742,7.465042712,7.450446015
5,188,7.456763529,7.464203221,7.449530194
5,189,7.45588542,7.463363824,7.448614485
5,190,7.455007415,7.462524521,7.447698888
5,191,7.454129513,7.461685313,7.446783404
5,192,7.453251714,7.460846199,7.445868033
5,193,7.452374019,7.460007179,7.444952774
5,194,7.451496427,7.459168254,7.444037627
5,195,7.450618938,7.458329423,7.443122593
5,196,7.449741552,7.457490687,7.442207672
5,197,7.44886427,7.456652044,7.441292863
5,198,7.447987092,7.455813497,7.440378167
5,199,7.447110016,7.454975043,7.439463582
5,200,7.446233044,7.454136684,7.438549111
5,201,7.445356175,7.453298419,7.437634752
5,202,7.444479409,7.452460248,7.436720505
5,203,7.443602747,7.451622171,7.43580637
5,204,7.442726188,7.450784189,7.434892348
5,205,7.441849732,7.449946301,7.433978438
5,206,7.440973379,7.449108507,7.433064641
5,207,7.44009713,7.448270808,7.432150956
5,208,7.439220983,7.447433202,7.431237383
5,209,7.43834494,7.446595691,7.430323923
5,210,7.437469,7.445758274,7.429410574
5,211,7.436593163,7.444920951,7.428497339
5,212,7.43571743,7.444083723,7.427584215
5,213,7.434841799,7.443246588,7.426671203
5,214,7.433966272,7.442409548,7.425758304
5,215,7.433090847,7.441572602,7.424845517
5,216,7.432215526,7.44073575,7.423932842
5,217,7.431340308,7.439898992,7.42302028
5,218,7.430465193,7.439062328,7.422107829
5,219,7.429590181,7.438225758,7.421195491
5,220,7.428715272,7.437389282,7.420283265
5,221,7.427840466,7.436552901,7.419371151
5,222,7.426965763,7.435716613,7.418459149
5,223,7.426091163,7.434880419,7.41754726
5,224,7.425216666,7.43404432,7.416635482
5,225,7.424342272,7.433208314,7.415723816
5,226,7.423467981,7.432372403,7.414812263
5,227,7.422593793,7.431536585,7.413900821
5,228,7.421719708,7.430700862,7.412989492
5,229,7.420845725,7.429865232,7.412078274
5,230,7.419971846,7.429029697,7.411167169
5,231,7.41909807,7.428194255,7.410256176
5,232,7.418224396,7.427358908,7.409345294
5,233,7.417350826,7.426523654,7.408434525
5,234,7.416477358,7.425688494,7.407523867
5,235,7.415603993,7.424853428,7.406613322
5,236,7.414730731,7.424018457,7.405702888
5,237,7.413857572,7.423183578,7.404792566
5,238,7.412984515,7.422348794,7.403882356
5,239,7.412111562,7.421514104,7.402972258
5,240,7.411238711,7.420679508,7.402062272
5,241,7.410365963,7.419845005,7.401152398
5,242,7.409493318,7.419010596,7.400242636
5,243,7.408620776,7.418176282,7.399332985
5,244,7.407748336,7.417342061,7.398423446
5,245,7.406875999,7.416507933,7.39751402
5,246,7.406003765,7.4156739,7.396604704
5,247,7.405131633,7.41483996,7.395695501
5,248,7.404259605,7.414006114,7.394786409
5,249,7.403387678,7.413172362,7.39387743
5,250,7.402515855,7.412338704,7.392968561
5,251,7.401644134,7.411505139,7.392059805
5,252,7.400772516,7.410671669,7.39115116
5,253,7.399901001,7.409838292,7.390242627
5,254,7.399029588,7.409005008,7.389334206
5,255,7.398158278,7.408171818,7.388425896
5,256,7.39728707,7.407338723,7.387517698
5,257,7.396415965,7.40650572,7.386609612
5,258,7.395544963,7.405672812,7.385701637
5,259,7.394674063,7.404839997,7.384793774
5,260,7.393803265,7.404007275,7.383886022
5,261,7.392932571,7.403174648,7.382978383
5,262,7.392061978,7.402342114,7.382070854
5,263,7.391191489,7.401509673,7.381163437
5,264,7.390321102,7.400677327,7.380256132
5,265,7.389450817,7.399845073,7.379348938
5,266,7.388580635,7.399012914,7.378441856
5,267,7.387710555,7.398180848,7.377534885
5,268,7.386840578,7.397348875,7.376628026
5,269,7.385970703,7.396516997,7.375721278
5,270,7.38510093,7.395685211,7.374814642
5,271,7.38423126,7.394853519,7.373908117
5,272,7.383361693,7.394021921,7.373001703
5,273,7.382492228,7.393190416,7.372095401
5,274,7.381622865,7.392359005,7.371189211
5,275,7.380753605,7.391527688,7.370283131
5,276,7.379884447,7.390696463,7.369377164
5,277,7.379015391,7.389865333,7.368471307
5,278,7.378146438,7.389034295,7.367565562
5,279,7.377277587,7.388203351,7.366659928
5,280,7.376408838,7.387372501,7.365754406
5,281,7.375540191,7.386541744,7.364848994
5,282,7.374671647,7.385711081,7.363943694
5,283,7.373803206,7.38488051,7.363038506
5,284,7.372934866,7.384050034,7.362133428
5,285,7.372066629,7.38321965,7.361228462
5,286,7.371198494,7.38238936,7.360323608
5,287,7.370330461,7.381559164,7.359418864
5,288,7.36946253,7.380729061,7.358514231
5,289,7.368594702,7.379899051,7.35760971
5,290,7.367726976,7.379069134,7.3567053
5,291,7.366859352,7.378239311,7.355801001
5,292,7.36599183,7.377409581,7.354896814
